film,review,sentiment,sentiment_category
Moana 2,thin storytelling charachter building mess still watchable entertaining part even moving general classical money grab example studio decision ruin production,-0.004999999999999988,neutral
Moana 2,music color great,0.8,positive
Moana 2,music color great,0.8,positive
film,review,0.0,neutral
Mufasa,loved love new story remake hope continue story,0.4454545454545455,positive
Mufasa,graphic amazing story dip middle little slow pick back humor timon pumba ioriginal lion king far better worth seeing interesting know mufasa scar storyline,0.15125,neutral
Mufasa,really enjoyed maybe fan lion king nostalgic know must see movie loved mufasa rafikki,0.2333333333333333,positive
Mufasa,loved actual story line plus animation phenomenal 9 year old cousin afraid enjoyed well,0.20000000000000004,positive
Mufasa,entertaining enlightening,0.4,positive
Mufasa,subpar film really felt pointless tried hard stay awake even nephew bored saw beyonces name flash across credit helped make sense worth ever watching,-0.10833333333333335,neutral
Mufasa,enjoyable great story kiddos loved well,0.6666666666666666,positive
Mufasa,beautiful cinematography music great movie family,0.825,positive
Mufasa,got tired watching lion fight,-0.4,negative
Mufasa,critic touch make good film ignore review go make mind,0.7,positive
Mufasa,grandson really liked reference end movie showed kion lion guard,0.6,positive
Mufasa,escorted halfway viewing security threat mall,0.0,neutral
Mufasa,liked mom came back end music fantastic well continuity lion king started,0.3333333333333333,positive
Mufasa,story mufasa scar became brother,0.0,neutral
Mufasa,loved watching movie 3d singing thr song bye bye three day really tied story together definitely glad saw wait see,0.4666666666666666,positive
Mufasa,mufasa lion king worse movie ever seen bad cleary show much disney know make movie nowadays want get nostalgia factor viewer horrible way recomend movie waste time money,-0.42000000000000004,negative
Mufasa,scenery animation disney spot,0.0,neutral
Mufasa,mufasa sequelprequel lion king rafiki narrating story mufasas younger day simbas daughter kiara story involves mufasa getting lost eventually getting adopted obasis pride find brother taka set path find milele mythical land mufasas decorated aspect oscar winning director barry jenkins mufasa movie forever standout resume movie nowhere near brand cinema story really require telling story mufasa relationship scar good know really change anything term perspective watching rerun original mufasa way studio taking undue advantage ip song lin manuel miranda catchy recall value original work song stand always wanted brother voice cast stacked like aaron pierre rebel ridge take mantle mufasa john kani brilliant rafiki seth rogan billy eichner beyonce donald glover reprise role remake mads mikkelsen voice kiros leader white lion mufasa bright spot like visual effect much better remake depicted bond scar adopted brother mufasa tragic good know would went,0.3,positive
Mufasa,movie great story line fantastic everything movie exciting beginning end must watch movie family,0.5000000000000001,positive
Mufasa,family thoroughly enjoyed mufasa movie especially imax screen,0.25,positive
Mufasa,enjoyable even adult,0.3,positive
Mufasa,good story detail regardless lion need better,0.6,positive
Mufasa,wow seen good movie like especially skeptic another annimated movie previous well man oh man true lion king fan like must watch way story unfolds tiees perfectly first inception make understand even better well done barry jenkins,0.24761904761904763,positive
Mufasa,great movie thought kept pretty similar actual lion king lion movie,0.2625,positive
Mufasa,husband 7 year old enjoyed,0.3,positive
Mufasa,disney created great family film lion king original animated film favorite disney film live action version great one awesome,0.5301948051948052,positive
Mufasa,loved big lion king fan emotional storyline found sad also joyful time back story little sad disney always tragic something,-0.1546875,neutral
Mufasa,øøø,0.0,neutral
Mufasa,loved whole movie one best disney movie seen,0.6333333333333333,positive
Mufasa,great movie creativity made realistic,0.48333333333333334,positive
Mufasa,35 star desire see first heard admittedly better expected like new song obsessed incorporated original score,0.11022727272727273,neutral
Mufasa,took son see great time movie awesome story well told parent little one insinuated death scene greatly appreciated nothing shown implied making easier explain kiddo evo facilitates awesome server logan delight,0.5625,positive
Mufasa,let u face fun fun movie got first 30 minute good see tie certain event movie original made feel nostalgic stuff fight scene might bit much young kid row front u scene startled lot know sadly circle life hakuna matada song ok really made original standout music tried mustafa certainly worth watching great cinema 3d,0.24387755102040812,positive
Mufasa,one thought moving incredible personally loved story line bought back origin also thought song incredible,0.625,positive
Mufasa,la pelicula esta bien pero pudo haber sido mejor cada momento muy apresurado al contar la historia con partes que te dejan con ma preguntas que respuestas sobre todo el final,0.0,neutral
Mufasa,ultimamente o crticos especializados se vendem muito fcil pra criar uma imagem negativa de algumas produæes filme timo,0.0,neutral
Mufasa,cinematography amazing music voice animal,0.6000000000000001,positive
Mufasa,bad great time would watch one time okay enjoy watch bad,0.060000000000000074,neutral
Mufasa,movie good great,0.75,positive
Mufasa,byebye really catastrophic catchphrase theme song otherwise perfectly fine villain,0.30833333333333335,positive
Mufasa,mufasa visually stunning see imax theater cast great song enjoyable,0.6,positive
Mufasa,6 year old love lion king franchise watched every movie episode lion guard kid know mean u found movie incredibly sad entire movie also found extremely violent also zero funny part get sad part disney really sad many level family movie way violent,-0.1875,neutral
Mufasa,dark adult kid,-0.024999999999999994,neutral
Mufasa,journey discovery acceptance mufasa lion king heartwarming gripping inspiring however time cut back present day stop flow anticipation story,0.25,positive
Mufasa,saw 3d like prairie highly recommend experience plot easy follow wrapped nicely daughter laughed rafiki liked seeing back story mufasa,0.4155555555555555,positive
Mufasa,song beautiful story line start dot classic could watch quickly favorite,0.5055555555555555,positive
Mufasa,saw 3d feel 3d first scene looked like normal movie version mufasa grew thought story line different beginning origin good also,0.275,positive
Mufasa,really enjoyed watching movie 3d special lifelike music great story grest loved everything,0.5314285714285715,positive
Mufasa,boring predictable song sounded like third grader wrote course might want hire actor actually sing lol cgi pretty though,-0.024999999999999984,neutral
Mufasa,story line great visuals incredible good age,0.8000000000000002,positive
Mufasa,awesome touching film brings nostalgia,0.75,positive
Mufasa,mufasa lion king visually stunning return pride land heartfelt story disney mufasa lion king transport audience back beloved world pride land bringing childhood nostalgia life breathtaking cgi animation emotionally rich narrative directed barry jenkins prequel explores origin two franchise iconic charactersmufasa scarwhile weaving story resonates child adult alike film visuals nothing short spectacular stateoftheart cgi animation breathes new life character making leap screen incredible realism emotion many parent grew lion king youth taking child see mufasa offer touching generational connection watching simbas journey adulthood add emotional weight bridging past present way feel nostalgic fresh voice cast delivers strong performance across board beyoncs voice remains polarizingher instantly recognizable tone occasionally pull narrativeits hard deny talent star power brings film voice actor excel role standout voice actor behind scar whose layered portrayal take character endearing tragic new insight scar early life make unexpectedly sympathetic adding depth nuance villain audience love hate seeing scar journey loyal brother embittered outcast one film compelling arc plot take viewer journey filled heart humor important backstories beloved character exploration shaped scar mufasa others illuminating engaging offering valuable context enhances broader lion king saga film deftly balance moment joy heartbreak leaving viewer deeper understanding character motivation relationship poignant reminder past often shape future better worse however movie without shortcoming score beautiful complement story absence standout showstopping songslike circle life feel love tonight originalfeels like missed opportunity music pleasant lack memorable magic could elevate film iconic status predecessor overall mufasa lion king may reach legendary height original stand worthy addition franchise stunning visuals emotionally resonant storytelling strong voice performance make mustwatch fan lion king universe may leave humming unforgettable tune leave renewed appreciation rich complex world pride land heartwarming thoughtprovoking journey mufasa film sure captivate audience age,0.27274560117302055,positive
Mufasa,loved back story mufasa poor scar kind lol saw twice one day,0.33999999999999997,positive
Mufasa,much roaring nice graphic plot extremely thin kid movie,0.1,neutral
Mufasa,pleasant experience comfortable recliner pleasant service,0.6222222222222222,positive
Mufasa,good story character well written impressed music,0.85,positive
Mufasa,story could stronger much prefer animated character realistic one kind missed original look cinematography good,0.4083333333333334,positive
Mufasa,enjoyed story brought understanding brother also kept attention,0.5,positive
Mufasa,pleasantly surprised movie cgi cartoon enjoyed story music good original,0.41874999999999996,positive
Mufasa,took grandkids age 7 9 see familiar original lion king movie character movie confusing one mufasa taka later figured scar one simba kiera except whitecolored villianous lion difficult keep younger lion looked similar seen movie entirety figured think wed like see movie know whoiswho give 5 star animation scenery crowd scene variety animalsall realistic looking impressed running scenesit valley along rocky ledge bush,0.12407407407407407,neutral
Mufasa,loved movie liked getting see character original lion king movie met,0.5583333333333332,positive
Mufasa,one best story ever written walt disney lion king liveaction remake walt turning heisenberg walt kidnaps baby everyone run street screaming agony,1.0,positive
Mufasa,una pelcula muy bonita rpida tremendamente bien hecha se cuenta bien est guay lo que se hace muy pesado son la canciones que primero son aburridas segundo son pegadizas tiene la magia de la primera yo la habra quitado toda,0.0,neutral
Mufasa,good amazing would watch,0.65,positive
Mufasa,art animation astounding clunky jumbled rushed narrative forgettable time cringeworthy song,0.04999999999999999,neutral
Mufasa,phenomenal origin story touchy definitely life task showing legendary mufasa came triumphant film,0.5,positive
Mufasa,husband loved movie message technology guess whole audience liked clapping whole audience end movie loved,0.48,positive
Mufasa,impressive see stunningly animated scenery creature excessive realism make hard distinguish creature apart lose personality plot nothing special origin story prequel know going end danger scene lose suspense even though bound along steady pace frequently cut back barrage fourth wall breaking joke still manages boring time passable entertainment since song replace narrative rather standalone piece catchy memorable,0.0983766233766234,neutral
Mufasa,great story explained lot favorite movie great tribute james earl jones well wait see next lion king,0.525,positive
Mufasa,amazing see,0.6000000000000001,positive
Mufasa,loved movie incredible watch cinema feel like animal living experience animation awesome nice story different fresh love see favourite lion king character,0.5714285714285714,positive
Mufasa,great amazing good good good good,0.7000000000000001,positive
Mufasa,movie absolute cinema,0.2,neutral
Mufasa,mufasa good prequel never knew needed definitely watching,0.35,positive
Mufasa,fun funny interesting cute extremely predictable absolutely logic story flow feel like series random event much rather animated least character would likeable socalled brother friendship absolutely laughable,0.045,neutral
Mufasa,alot review read almost forger movie matter supposed ovedue original lion king always favorite movie ever movie simply amazing alot complain song one way less song scene movie supposed top lion king simply supposed show mufasa helped create pride rock show u circle life remember scar grab throw look remembers tbat exact grab showed u multiple time film eye emotion felt movie made feel emotion since child need scary villian classic disney villian movie exceeded expectation care voice great james mufasa even grown end human voice change grow movie 10000000 10 wait kid see watch rest great job disney keep,0.2557692307692308,positive
Mufasa,loved movie really prequel lion king,0.44999999999999996,positive
Mufasa,honestly movie cute especially child special effect amazing however song awful movie would better without music plot ok awful great either definitely worth watching home worth purchasing ticket unless really bored,0.15054945054945057,neutral
Mufasa,engaging story great music beautiful animation highly recommend,0.5525000000000001,positive
Mufasa,good remake supposed good,0.7,positive
Mufasa,movie much pretty recomend 100,0.25,positive
Mufasa,great story id go see,0.8,positive
Mufasa,beautiful backstory storytelling,0.85,positive
Mufasa,better 1st live action complete new story mufasa,0.19454545454545452,neutral
Mufasa,amazing movie phenomenal song lin,0.55,positive
Mufasa,good movie relies much happened previous movie none charm,0.24444444444444444,positive
Mufasa,loved movie start finish,0.7,positive
Mufasa,3d amazing loved graphic better movie,0.45,positive
Mufasa,beautiful animation eh story eh acting,0.425,positive
Mufasa,worth watch good 45 start bit much w song although kid loved,0.475,positive
Mufasa,movie definitely geared towards child also thought good child enjoyed lot personally could done without musical scene,0.24,positive
Mufasa,movie absolutely amazing watched lion king growing brought memory loved every moment movie say brothhaaaa love song literally half cried movie clapped end soo good highly recommend taking family see omg literally rewatch movie could send voice message good would,0.4561904761904762,positive
Mufasa,everything wonderful,1.0,positive
Mufasa,long repetitive story strong enough,0.033333333333333326,neutral
Mufasa,add good back story mufasa scar like repeated interruption timon pumba felt like took u story,0.35,positive
Mufasa,much like first oneits tough take realistic lion talking singing seriously story great timon pumba highlight movie song forgettable almost shoehorned movie sake song feel liked first remake surely like one,0.15444444444444444,neutral
Mufasa,music spoken word balanced music earshockingly loud dialogue spoken drowned blast screen small barely large enough peer comfortable reclining seat seems floor theater flat angle screen low,0.04241071428571429,neutral
Mufasa,ok honestly could waited disney song seemed forced really needed scene curious long disney going keep realism movie based item originally animated really like concept lion king movie,0.178125,neutral
Mufasa,great movie started action,0.45,positive
Mufasa,listen movie critic adult see value movie telling right movie great wife 8yo daughter 9yo bestfriend agree insant disney masterpiece critic need retreat back mom basement,0.29642857142857143,positive
Mufasa,enjoyed every moment lion king make sense,0.5,positive
Mufasa,nothing new base story disney movie parent dieorphan left one creative story line movie,-0.04090909090909092,neutral
Mufasa,great movie think child,0.8,positive
Mufasa,watched grandson sequel,0.0,neutral
Mufasa,beautiful story bit long,0.39999999999999997,positive
Mufasa,love movie love simba nala daughter kiara movie along character original movie,0.4583333333333333,positive
Mufasa,loved movie great music great storyline really make feel bad scar visuals astonishing must see,0.38333333333333336,positive
Mufasa,story line animation good song caliber would expect lion king movie walking movie could sing lyricsmelody song opposed phenomenal music original lion king,0.525,positive
Mufasa,super cute funny,0.3611111111111111,positive
Mufasa,beautiful story brilliantly told,0.875,positive
Mufasa,got see mufasa raised,0.0,neutral
Mufasa,great movie beautiful song,0.825,positive
Mufasa,cried like three time,0.0,neutral
Mufasa,great story mufasa loved must see,0.75,positive
Mufasa,movie awesome going lie cried definitely taking kid want go,0.5,positive
Mufasa,commemoration 30th anniversary original lion king premiered june 15 1994 opportunity view background story king mufasa narrative intertwined legendary dynamic scar profoundly moving engaging storytelling came full circle reflecting theme circle life delight share experience two young son aged 9 12 introduce mufasas legacy transition cub king son thoroughly enjoyed film believe version classictimeless deserving repeated viewing time watch filled joy excitement story unfolds rate film perfect 10 10,0.42371794871794877,positive
Mufasa,neat back story origin,0.0,neutral
Mufasa,story million time better original,0.4375,positive
Mufasa,good graphic boring storyline,-0.10000000000000002,neutral
Mufasa,loved storyline visual effect thought needed better singer song great,0.5,positive
Mufasa,enjoyed movie loved background story mufasa,0.6,positive
Mufasa,sweet beautifully done,0.6,positive
Mufasa,remember james earl jones never voice like,0.0,neutral
Mufasa,song cheesy,-0.5,negative
Mufasa,wayy better live action lion king,0.24545454545454545,positive
Mufasa,huge fan first non animated version mufasa excellent great watch age,0.6125,positive
Mufasa,okay really missed jon oliver movie cute predictable,0.25,positive
Mufasa,best movie ever lion king franchise rest peace james earl jones,1.0,positive
Mufasa,absolutely loved movie music little lacking story line animation spot great overall movie,0.328125,positive
Mufasa,refreshing experience storytelling action soundtrack one best 2024 must watch totally loved one,0.575,positive
Mufasa,always loved lion king amazing,0.65,positive
Mufasa,movie went 8 year old head even got lost switched back rafiki telling story explanation story starting would helped,0.03333333333333333,neutral
Mufasa,mufasa bad memorable funny scene emotional one movie alright although time almost lose track different lion behaviour certain character sometimes strange scar turn abrupt taka mom odd relationship mufasa would say recommend enjoy,0.03226190476190478,neutral
Mufasa,3d theater good watch storyline lacked depth heart seemed long quite get missing something,0.14999999999999997,neutral
Mufasa,great movie heartwarming,0.8,positive
Mufasa,song highlight film along beautiful 3d experience dull voice acting somewhat forgettable character lead overall boring film,-0.15694444444444444,neutral
Mufasa,good movie story line good,0.7,positive
Mufasa,love movie much wanted watch love soundtrack everything please see movie,0.39999999999999997,positive
Mufasa,everything well written executed perfectly,1.0,positive
Mufasa,cute predictable song kind awkward also seems caused dizziness,0.07499999999999998,neutral
Mufasa,great cinematography story predictive music terrible,-0.09999999999999998,neutral
Mufasa,loved development story,0.7,positive
Mufasa,loved replace original though,0.5375,positive
Mufasa,wonderful backstory mufasa one cgi better disney,0.75,positive
Mufasa,love better first lion king back story mind blowing,0.3125,positive
Mufasa,much better expected mufasa exciting prequel original story covering array dramatic event like friendship brotherhood love betrayal courage,0.19027777777777777,neutral
Mufasa,fiquei surpreso ao deparar com um filme bom e que superou minhas expectativas fui sem pretenso alguma e uma leve desconfiana j que era um prequel que mudaria toda histria que conhecemos sobre mufasa e taka livro que foi lanado no ano 90 para minha surpresa um filme divertido que prende sua ateno comeo ao fim com timas atuaæes do dubladores brasileiros impressiona seu roteiro bem amarrado com algumas convenincias porm nada que estrague experiencia juno do conflitos criados filme impressionante forma de quebra da 4ø parede filme conjunto com excelentes piadas feitas por timo e pumba contribuem muito para monotonia filme e ajudam envolver ainda mais espectador,0.0,neutral
Mufasa,walked song good lion king timon pumba constantly interrupting story wore quick wait stream,0.3444444444444444,positive
Mufasa,loved fresh story prequell favorite animated disney film thought fun story entire family loved well,0.4166666666666667,positive
Mufasa,confidence disney restored thoroughly enjoyed film,0.5,positive
Mufasa,interesting great music,0.65,positive
Mufasa,good movie see,0.7,positive
Mufasa,music fell far short standard wed come appreciate lin manuelmiranda story line felt like story simba retold slight variation expected africa depth story line better voice acting,0.04761904761904762,neutral
Mufasa,loved great storytelling,0.75,positive
Mufasa,beautiful movie song,0.85,positive
Mufasa,loved adult definitely would take young grandchild typical animated disney show,0.14666666666666667,neutral
Mufasa,story boring music worst left halfway movie go watch something else,-0.6666666666666666,negative
Mufasa,went expecting like went give daughter something school actually really good like storyline better original lion king plot visuals hook definitely enjoyed daughter,0.51875,positive
Mufasa,another disney classic white evil aggressor blame everything sick last disney movie see ever least come full circle since song south,-0.2139455782312925,negative
Mufasa,worth time movie home,0.3,positive
Mufasa,movie kid 10 intense,0.2,neutral
Mufasa,wrote thing dialogue positively horrendous film made small child regard depth storytelling would think would aim millennial crowd grew loving one true lion king went toddler intellectually disabled live action animal also translate well story like icing dung heep villain course white white person cast va remember kid white folk evil typical modern disney trash,-0.00023310023310023248,neutral
Mufasa,almost ever disney movie lead death,0.0,neutral
Mufasa,way better lion king 2019,0.5,positive
Mufasa,visuals great sometimes slow hard follow little scary son,-0.09583333333333334,neutral
Mufasa,bad attempt topping original weak music disjointed story big voice,-0.17499999999999996,neutral
Mufasa,great movie epic cinematic experience,0.3,positive
Mufasa,way much dialog 30 minute long,0.07500000000000001,neutral
Mufasa,great entertaining movie granddaughter loved,0.6666666666666666,positive
Mufasa,scheduled movie cancelled receive word cancellation offer reimbursement cancelled order,0.0,neutral
Mufasa,great kid movie enjoyed well cinematography excellent,0.7666666666666666,positive
Mufasa,quality behind dialogue horrible song beyond ridiculous think get worse next scene start,-0.42666666666666664,negative
Mufasa,disney definitely lost magic franchise,0.25,positive
Mufasa,must see granddaughter loved,0.7,positive
Mufasa,movie incredible fresh plot good music excellent story beautiful effect,0.75,positive
Mufasa,boring predictable garbage,-0.6,negative
Mufasa,1010 movie really sad part movie action filled heartwarming story go see,0.0,neutral
Mufasa,loved movie song visuals plot worth watching nice origin story,0.5333333333333333,positive
Mufasa,movie good nice musical,0.4333333333333333,positive
Mufasa,great story line son loved,0.75,positive
Mufasa,love back story mufasa scarmy son mom loved 3d,0.39999999999999997,positive
Mufasa,mufasa lion king surprised say lightly someone usually skip prequels liveaction adaptation expectation low one different much prequel mufasa scar one disney greatest villain made worth watching song solidthough nothing touch originalsand first two act decent unremarkable third act hit hard emotional visually stunning make generic story let u face lion king fan could written timon pumba necessary ill never love mads mikkelsen fantastic villain brotherhood arc mufasa scar handled care even predictable respectful beautiful solid addition please disney let franchise restor give u proper timon pumba movie,0.13229166666666667,neutral
Mufasa,good origin story could done without story break provided welcome change kid good job story,0.7333333333333334,positive
Mufasa,amazing pulled heartstrings sure,0.55,positive
Mufasa,large disappointment given talent involved music felt muffled lacked normal lin manuel miranda spark film look beautiful outside much offer,0.1357142857142857,neutral
Mufasa,seen fair harsh review movie disagree almost negative pointed linnmanuel miranda seems like great place start always worked magic music wonderful big thing live talking lion king think lmm fabulous job always wanted brother one favourite kudos tell ballad stunning could really hear core inspiration original loved hearing original score throughout animation unbelievable looked real absolutely beautiful liked clear expression character face lacking 2019 lion king remake easy make load lion distinctive enough tell apart great job scenery beautiful honestly could believe real plot lot review say movie really fast paced therefore lacked development needed feel natural definitely fast paced area agree build detail would beneficial sarabi mufasas love song beautiful lot build term dialogue get point utter true love aside though adored storyline taka tragic tale losing everything mufasa seemingly gaining everything made thing make sense fact know going make heart breaking personally think lovely film one best movie disney released past two year disney fan relieved movie handled tastefully honour original,0.3406499202551833,positive
Mufasa,awesome movie great story,0.9,positive
Mufasa,start saying hated first live action lion king movie animated classic need retoldredone movie felt flat movie separate story animated version compare beautiful movie great song minus one love tie lion king animated movie well sequel also standing bit predictable honest end good enough origin story neither scar icon mufasa would watch,0.20557359307359307,positive
Mufasa,movie horrible,-1.0,negative
Mufasa,movie took forever get somewhere actually fell asleep got bored music played nothing near good original lion king,0.13499999999999998,neutral
Mufasa,good movie 1010 plot edge seat whole time,0.44999999999999996,positive
Mufasa,absolutely loved everything movie highly recommend,0.43,positive
Mufasa,entire movie good personally could used less singing kid movie get really enjoyed knowing mufasa nothing wrong make scar upset tried,0.08888888888888886,neutral
Mufasa,awesome love,0.75,positive
Mufasa,absolutely loved movie,0.7,positive
Mufasa,fun movie listen dialogue really teach u life lesson,0.25,positive
Mufasa,ok song good story line boring hell please make shorter,0.06666666666666665,neutral
Mufasa,animation incredible orchestration good song seem memorable stage musical despite sound loud dialog always easy understand story line okay character given personality others ticket 935 movie begin 10 seems like trailer ad getting longer longer,0.44166666666666665,positive
Mufasa,best lion king movie ever answered many question watched movie truly wonderful experience,0.8333333333333334,positive
Mufasa,loved intensity lion fight,0.7,positive
Mufasa,liked movie much though scar painted hero odd,0.21111111111111114,positive
Mufasa,great film music story,0.8,positive
Mufasa,forced look cool better one cgi worst far best quite mediocre script kind weak childish movie could end sooner try stretch much possible,0.015909090909090897,neutral
Mufasa,action packed story line great good song obviously none memorable original good nonetheless,0.45357142857142857,positive
Mufasa,sorry movie poorly written trite highly predictable soundtrack major loser,-0.259375,negative
Mufasa,movie excellent loved story actor superb visuals amazing,0.8250000000000001,positive
Mufasa,wonderful story beautiful scene,0.925,positive
Mufasa,beautiful story scenery movie moving young heart well young,0.35000000000000003,positive
Mufasa,family christmas 2024 movie loved,0.7,positive
Mufasa,great movie grandkids loved,0.75,positive
Mufasa,loved amazing 1010,0.65,positive
Mufasa,bit boring song cringy lesson base,-0.9,negative
Mufasa,nice prequel even though told flashback story cgi nice butjust like original live action cgi lion king film hard distinguish character unless looked closely,0.2532828282828283,positive
Mufasa,great story perfect animation voicing enough emotion go around highly recommended,0.49,positive
Mufasa,great movie great adventure good disney,0.7666666666666666,positive
Mufasa,slow interesting original lion king definitely jid friendly entertaining quite disappointed original lion king absolute favorite mine,0.1775,neutral
Mufasa,usually fan live action remake given original story definitely recommend seeing,0.07227272727272727,neutral
Mufasa,slow getting started visuals music good answered lot question even know lol,0.39999999999999997,positive
Mufasa,explained much original lion king storywhy mufasa scar different color scar much disdain mufasa pride rock came etcgreat storytelling,0.19166666666666665,neutral
Mufasa,boring every aspect story need told cliche thing came tlk uninventive lame,-0.75,negative
Mufasa,great rendition mufasa became lion king definitely good movie see especially family,0.5,positive
Mufasa,amazing movie loved every minute seeing soon,0.65,positive
Mufasa,liked plot story mufaso,0.6,positive
Mufasa,loved movie brought full circle left open,0.26249999999999996,positive
Mufasa,couple moment rest found rather boring music inspiring hard understand word disappointed,-0.3854166666666667,negative
Mufasa,good movie kid adult,0.39999999999999997,positive
Mufasa,great prequel legendary movie enjoyable generation,0.7666666666666666,positive
Mufasa,ignore critic must see movie,0.0,neutral
Mufasa,sound track pretty decent overall decent story line part confusing,0.11388888888888889,neutral
Mufasa,confusing understand story line boringthe best part last 10 minutesthe lion king best movie good movie,0.48,positive
Mufasa,really bad movie honestly point 20something year old person kid movie take example taka character simply villainous actually little felt like protagonist really complex character story made adolescent little bit risky side throughout movie see humanity animality see love hatred fear hope coming age less see much fervently original yet original classic lion king destined made kid nice liveaction spinoffprequel indeed ring nice melancholic bell bell people expect really need particular film series,0.1377450980392157,neutral
Mufasa,long string liveaction remake pretty much movie scene scene disney decided go new direction think mufasa imperfection also think movie least attempted tell new story think movie visually really good lot emotion lacking liveaction 2019 remake actually improved think song decent story come together exhilarating final act feel film suffers long really slow beginning middle section also caught movie 3d certainly added visual flair feel took quite become truly invested said movie prequel already clear going end think new revelation really change original story much overall would definitely prefer see new story like blatant remake feel work need done term pacing storytelling,0.06605627705627706,neutral
Mufasa,story line okay animation good song horrible kind drug also heck scar become australian someone trying sound like jeromy iron really bad,0.07142857142857144,neutral
Mufasa,nice movie definitely g rated child age nice family movie,0.39999999999999997,positive
Mufasa,boring great,-0.09999999999999998,neutral
Mufasa,movie well made fully describes lion really live fantastic beautiful mistake scar became bad guy saw truth criticize really good soundtrack movie theater went child liked let gem criticized greeting,0.33106060606060606,positive
Mufasa,repetitive rival scene probably longer necessary,-0.125,neutral
Mufasa,watch first one seeing like tie well movie good know character overall thought great job movie,0.4375,positive
Mufasa,watched younger sister 20 10 enjoyed much thought would definitely good one watch family first visuals incredible watched 3d really helped story come life detailed contrary many opinion felt like 3d right way tell story especially amazing action scene secondly story theme simple yet moving family love belonging forefront pacing good packed action scene kept blood racing balanced wholesome humorous scene well,0.3797619047619047,positive
Mufasa,beautiful movie storyline excellent music great see story mufasa came good 10 10 highly recommend,0.7020000000000002,positive
film,review,0.0,neutral
Turning Red,la verdad e que esta pelãcula merece ir ganar esta calificaciã³n que ademãs e muy aburrida,0.0,neutral
Turning Red,movie good story character bad give cringe,5.551115123125783e-17,neutral
Turning Red,different normal pixar style still heart humor would expect done little differently,-0.009375000000000001,neutral
Turning Red,like much,0.2,neutral
Turning Red,tired type kid movie 86th kid movie straw broken camel back get way like pixar movie technical stuff beautifully animation sound voice acting point honesty say bad moviei hate yet another kid movie parent painted monster friend one unconditional love exception disney animated film parent either villainized dead family company seem hate parent much many film following tired trope movie particular get brunt ire well one pixar animation company come expect run mill school special tripe second 2022 heard message run ground heck last 3 disney movie luca ron gone wrong encanto flaw make message way stuff like ferngully would get criticized beating environmental message hearing since bambi critique turning red giving tired message finally one lack subtlety beat head message beginning movie way spell end make zootopia seem subtle also nose puberty parallel funny joke make menstruation period character film particularly mom act top ridiculous inevitably end set simple strawman knock sake message way reacts certain plot point unbelievable immediately took movie get passed narration beginning see exactly movie going sick parent worst cliche likely enjoy movie personally liked setting anime influence word another animated panda movie get skadooshed,-0.05323565323565323,neutral
Turning Red,far worst animated movie watched lately got bored family turned halfway,-0.425,negative
Turning Red,,0.0,neutral
Turning Red,terrible movie worst disney movie time canât even bear watch itâs bad,-0.8999999999999999,negative
Turning Red,personally loved get hate,-0.050000000000000044,neutral
Turning Red,overrated pixar movie ever made seriously alwas thought pixar could bad well something terribly bad know litte adult comedy joke donât need point anything well imagine entire 1hour40minutes every single character annoying unlikable tyler iâm going say main villain movie whoâs honestly good character movie usually wouldent say actully rooting know somethingâs wrong movie cheering villian iâm giving movie 6 100 reccomend movie need forgotten movie animation,-0.21709956709956704,negative
Turning Red,movie nothing painful cringe,-0.7,negative
Turning Red,good definitely recommend amazing heart warming movie even though kind mention puberty 100 family friendly may younger audience,0.37916666666666665,positive
Turning Red,beginning captivating brought part chinese heritage true respecting parent describing would expect child perfect good grade many talent part cringey adult sucker boy band message one conveying clear liked integration using panda symbol animal chinese take pride character nothing unusual middle school kid exploring enjoying time young ok film pixar though mile away classic,0.2950980392156863,positive
Turning Red,hlaf satr11,0.0,neutral
Turning Red,art style poorly defined everybody look like blob edge nauseating friend character trying hard cool come cringe asian character look asian impossible tell unless put asian stuff like ancestor altar house rare day story okay though first half drag long get red panda part,-0.019642857142857136,neutral
Turning Red,piece god ane interesting movie never saw even cried sometimes differently disneypixar movie like like luca ancanto improved made even better luca ancanto still great moviesl liked allmost every thing movie expect embarrassed humor start movie humor oki like much,0.43333333333333335,positive
Turning Red,someone working intergenerational trauma trying break cycle appreciate much,0.2,neutral
Turning Red,movie probably one best pixar movie really enjoyed lot ðð,0.75,positive
Turning Red,think movie nice beautiful story think lot thing people learn loved 2000s aesthetic tamagotchis mention animation soundtrack wow going back song end really powerful would tear end mei mei flew forest 1010 coming 17 year old,0.37857142857142856,positive
Turning Red,animation amazing cute think people grew strict family would definitely relate movie interested aspect animation worth watch lot secondhand embarrassment moment think could get watch though lol,0.33571428571428574,positive
Turning Red,still think movie pretty good feel like big risk pixar company making mature compared pixar movie movie stand test time 7510 good job,0.35,positive
Turning Red,movie perfect pixar finest,1.0,positive
Turning Red,turning red movie really enjoyed convinced time go nothing bad say movie considered final part reallt grotesque,-0.14999999999999997,neutral
Turning Red,movie sweet animated marvelously plot heartwarming everything today culturally oriented unless predominately one culture town look around world diverse,0.4833333333333334,positive
Turning Red,movie extremely corny poor story,-0.2625,negative
Turning Red,movie seems like poisoned milk teaching hidden movie balanced cause catastrophic damage implemented without balance,-0.16666666666666666,neutral
Turning Red,cute concept loved animation,0.6,positive
Turning Red,cute well designed character,0.5,positive
Turning Red,beautiful animation great message parent,0.825,positive
